Date,Sample_name,Run,ID,Row,Int,par49,d47,d47_SE,D47_Raw,D47_SD,D47_final,Final_d18O,Final_d13C,OUTLIER,Specimen,Species,Sample_nr,Datetime,Sample_or_Standard,Sample_or_Standard2,D47_offset_corr_strict,D47_offset_N_strict,D47_accepted,D47_corrETF_strict,D47_acc,Instrument,D47_sd_ext,d18O_sd_ext,d13C_sd_ext,mineral,temp_strict,d18Ow_strict,Sample_nr2,Dist,ShellChron_Age,ShellChron_DOY,ShellChron_DOY_err,month_score,month,Day_offset,ShellChron_DOY_rotated,Rotated month
44365.69653,PWP-OED_009,474,NdW,8,12251.405,0.525239234,18.57169394,0.021860492,0.062334573,0.129972374,0.75015,0.686140782,1.389966628,FALSE,SG113,Ostrea edulis,9,44365.69653,Sample,Sample,0.885540681,7,NA,0.87333009,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-38.582397,-13.21917067,9,5.015652174,611.0583444,246.0583444,NA,10,October,34,280.0583444,10
44365.72083,PWP-OED_017,474,NdW,9,19454.989,0.420306486,17.7403448,0.018137361,0.043580111,0.096114396,0.74237,0.422041532,0.835770382,FALSE,SG113,Ostrea edulis,17,44365.72083,Sample,Sample,0.818542936,29,NA,0.807989744,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-27.18090999,-9.958416682,17,10.03130435,856.1969166,126.1969166,NA,6,June,34,160.1969166,6
44365.76875,PWP-OED_004,474,NdW,11,15215.073,0.460183773,18.66164504,0.020175798,0.032240949,0.118440782,0.72013,0.131737785,2.095412513,FALSE,SG113,Ostrea edulis,4,44365.76875,Sample,Sample,0.837053361,31,NA,0.825865953,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-30.4643722,-11.22681259,4,1.880869565,242.533363,242.533363,31.62291423,10,October,34,276.533363,10
44365.83889,PWP-OED_011,474,NdW,14,17154.566,0.378251159,18.10220593,0.01499631,-0.05540169,0.0943188,0.63329,0.579317775,1.143858141,FALSE,SG113,Ostrea edulis,11,44365.83889,Sample,Sample,0.737598895,43,NA,0.729048092,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-10.9009038,-5.286647292,11,6.269565217,620.9024977,255.9024977,20.5084876,10,October,34,289.9024977,10
44365.90903,PWP-OED_001,474,NdW,17,16511.468,0.327057526,20.08335709,0.017573012,-0.068575578,0.096662928,0.61979,1.313363345,2.368644329,FALSE,SG113,Ostrea edulis,1,44365.90903,Sample,Sample,0.734873864,47,NA,0.726991699,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-10.43253292,-4.434886604,1,0,63.88850866,63.88850866,NA,4,April,34,97.88850866,4
44365.93194,PWP-OED_013,474,NdW,18,12436.93,0.348917584,18.35379844,0.021371085,-0.082600714,0.137635971,0.61737,0.855135976,1.087634115,FALSE,SG113,Ostrea edulis,13,44365.93194,Sample,Sample,0.740605394,7,NA,0.732158186,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-11.60453385,-5.196462438,13,7.523478261,793.76588,63.76588004,18.56904303,4,April,34,97.76588004,4
44365.97917,PWP-OED_007,474,NdW,20,12480.046,0.289768436,18.1252049,0.021135982,-0.093631333,0.119678783,0.60644,0.25606993,1.498163064,FALSE,SG113,Ostrea edulis,7,44365.97917,Sample,Sample,0.729574775,7,NA,0.721147167,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,-9.087536103,-5.138407656,7,3.76173913,569.3620016,204.3620016,28.90481599,8,August,34,238.3620016,8
44366.06319,PWP-OED_005,474,NdW,24,14208.314,0.235743192,19.0708028,0.022166528,-0.108788427,0.12412392,0.62676,1.103050301,1.583005961,FALSE,SG113,Ostrea edulis,5,44366.06319,Sample,Sample,0.680072692,19,NA,0.673416614,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,2.729573191,-1.379600697,5,2.507826087,257.2960534,257.2960534,NA,10,October,34,291.2960534,10
44366.13542,PWP-OED_010,474,NdW,27,16994.178,0.157223968,18.09501621,0.0211156,-0.134520166,0.130399684,0.65874,0.51847603,1.241513869,FALSE,SG113,Ostrea edulis,10,44366.13542,Sample,Sample,0.663982745,45,NA,0.657519025,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,7.032242668,-0.96056248,10,5.642608696,622.1345694,257.1345694,23.29726256,10,October,34,291.1345694,10
44366.18125,PWP-OED_002,474,NdW,29,13265.07,0.185849498,19.83677938,0.024934616,-0.192451888,0.140957512,0.62112,0.909937999,2.664520065,FALSE,SG113,Ostrea edulis,2,44366.18125,Sample,Sample,0.603126219,8,NA,0.598023949,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,25.12634712,3.339394562,2,0.626956522,161.4987489,161.4987489,30.38365861,7,July,34,195.4987489,7
44366.20417,PWP-OED_018,474,NdW,30,13871.045,0.152579194,17.36119933,0.02126505,-0.159280679,0.130528784,0.65406,0.259179984,0.790217058,FALSE,SG113,Ostrea edulis,18,44366.20417,Sample,Sample,0.628879288,15,NA,0.623180085,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,17.05817232,1.003440732,18,10.65826087,887.9387373,157.9387373,63.48957383,7,July,34,191.9387373,7
44366.25278,PWP-OED_008,474,NdW,32,11351.026,0.164715325,17.5690929,0.023796714,-0.186927334,0.141615305,0.60554,0.037197092,1.277941172,FALSE,SG113,Ostrea edulis,8,44366.25278,Sample,Sample,0.648239451,6,NA,0.642044307,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,11.41990831,-0.449867139,8,4.388695652,599.9821194,234.9821194,24.84961637,9,September,34,268.9821194,9
44366.275,PWP-OED_015,474,NdW,33,10858.97,0.199153753,18.19506742,0.024526984,-0.1507595,0.149272183,0.64146,0.738309382,1.13836063,FALSE,SG113,Ostrea edulis,15,44366.275,Sample,Sample,0.690720125,6,NA,0.683519592,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,0.096068545,-2.372018819,15,8.777391304,793.9234222,63.92342223,19.60331192,4,April,34,97.92342223,4
44366.32431,PWP-OED_012,474,NdW,35,18506.846,0.087811374,18.04574534,0.020187879,-0.172178249,0.120012283,0.61127,0.667490673,1.042324053,FALSE,SG113,Ostrea edulis,12,44366.32431,Sample,Sample,0.619835698,23,NA,0.614337652,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,19.81902645,1.998527927,12,6.896521739,631.8987086,266.8987086,17.89407388,10,October,34,300.8987086,10
44366.37292,PWP-OED_006,474,NdW,37,14100.931,0.140435794,18.66315037,0.019628204,-0.131482613,0.119083952,0.62453,1.150474549,1.115815741,FALSE,SG113,Ostrea edulis,6,44366.37292,Sample,Sample,0.651872067,16,NA,0.645241589,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,10.49646675,0.456481364,6,3.134782609,341.2868206,341.2868206,NA,1,January,34,10.2868206,1
44376.72222,PWP_OED_023,480,NdW,5,17088.652,0.03830182,17.9574969,0.022144723,-0.178948364,0.13195962,0.59106,0.874625869,0.773000346,FALSE,SG113,Ostrea edulis,23,44376.72222,Sample,Sample,0.619300902,45,NA,0.610850733,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,20.92960809,2.438890965,23,13.79304348,1489.735527,29.73552719,119.7948354,3,March,34,63.73552719,3
44376.74931,PWP_OED_020,480,NdW,6,19090.073,0.050130278,17.66463212,0.019001881,-0.125833217,0.107587511,0.64512,0.553085438,0.762934235,FALSE,SG113,Ostrea edulis,20,44376.74931,Sample,Sample,0.662218612,31,NA,0.652256946,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,8.50138597,-0.590592746,20,11.91217391,1162.176458,67.17645837,45.03769234,4,April,34,101.1764584,4
44376.79583,PWP_OED_022,480,NdW,8,13693.782,0.077332655,17.71542564,0.020522911,-0.134000472,0.127343109,0.66767,0.566848198,0.807314243,FALSE,SG113,Ostrea edulis,22,44376.79583,Sample,Sample,0.671540933,15,NA,0.66154537,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,5.923506032,-1.167657191,22,13.16608696,1380.549171,285.5491715,NA,11,November,34,319.5491715,11
44376.82222,PWP_OED_017,480,NdW,9,16311.578,0.056682351,17.45450304,0.018711156,-0.17614753,0.105714359,0.62472,0.353980763,0.809748903,FALSE,SG113,Ostrea edulis,17,44376.82222,Sample,Sample,0.629120959,41,NA,0.62034348,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,17.9353201,1.285749315,17,10.03130435,856.1969166,126.1969166,NA,6,June,34,160.1969166,6
44376.87153,PWP_OED_024,480,NdW,11,13029.774,0.082242413,17.37993261,0.020071639,-0.304252417,0.125202786,0.57511,0.529326454,0.691841347,FALSE,SG113,Ostrea edulis,24,44376.87153,Sample,Sample,0.518818342,8,NA,0.512626723,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,58.55033227,9.085527321,24,14.42,1524.959849,64.95984885,NA,4,April,34,98.95984885,4
44376.94375,PWP_OED_021,480,NdW,14,30185.541,-0.064092319,17.49300618,0.012327166,-0.241127483,0.067866506,0.61736,0.550331778,0.725097758,FALSE,SG113,Ostrea edulis,21,44376.94375,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,21,12.53913043,1271.362814,176.3628141,NA,7,July,34,210.3628141,7
44376.96806,PWP_OED_016,480,NdW,15,14245.708,0.050534274,17.81936048,0.020429311,-0.216862231,0.128762425,0.64207,0.651575827,0.925004775,FALSE,SG113,Ostrea edulis,16,44376.96806,Sample,Sample,0.585254076,20,NA,0.577474113,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,32.24128096,4.494025446,16,9.404347826,824.4550958,94.45509579,NA,5,May,34,128.4550958,5
44377.01806,PWP_OED_019,480,NdW,17,17269.79,0.049030743,17.8848979,0.016505681,-0.201453248,0.098423955,0.62032,0.755708547,0.88252188,FALSE,SG113,Ostrea edulis,19,44377.01806,Sample,Sample,0.596970868,43,NA,0.588702378,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,28.29150491,3.82171532,19,11.28521739,1151.649897,56.64989657,72.53257619,3,March,34,90.64989657,3
44377.08958,PWP_OED_022,480,NdW,20,15087.813,0.066673925,17.50118632,0.017439537,-0.258048322,0.105935891,0.56911,0.524256184,0.800598514,FALSE,SG113,Ostrea edulis,22,44377.08958,Sample,Sample,0.541047057,23,NA,0.53410238,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,49.09912942,7.47301061,22,13.16608696,1380.549171,285.5491715,NA,11,November,34,319.5491715,11
44377.16319,PWP_OED_023,480,NdW,23,9954.515,0.089140566,17.78450174,0.028130807,-0.228918342,0.165797107,0.60033,0.893024973,0.723414334,FALSE,SG113,Ostrea edulis,23,44377.16319,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,23,13.79304348,1489.735527,29.73552719,119.7948354,3,March,34,63.73552719,3
44377.18681,PWP_OED_016,480,NdW,24,15405.236,0.084292574,17.77708152,0.024652247,-0.14293096,0.144769262,0.68794,0.626019576,0.908194416,FALSE,SG113,Ostrea edulis,16,44377.18681,Sample,Sample,0.660225474,29,NA,0.649834023,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,9.185668313,-0.362659687,16,9.404347826,824.4550958,94.45509579,NA,5,May,34,128.4550958,5
44377.23542,PWP_OED_017,480,NdW,26,10088.953,0.067370119,17.47655697,0.022924652,-0.241560424,0.143849351,0.57054,0.50693964,0.81926981,FALSE,SG113,Ostrea edulis,17,44377.23542,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,17,10.03130435,856.1969166,126.1969166,NA,6,June,34,160.1969166,6
44377.26042,PWP_OED_024,480,NdW,27,21153.553,0.032788076,17.45491585,0.018124605,-0.189641851,0.106236406,0.6234,0.519031255,0.733268861,FALSE,SG113,Ostrea edulis,24,44377.26042,Sample,Sample,0.609061463,14,NA,0.600094268,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,24.436798,2.807071359,24,14.42,1524.959849,64.95984885,NA,4,April,34,98.95984885,4
44377.31042,PWP_OED_020,480,NdW,29,14529.361,0.060355115,17.41858502,0.019604724,-0.241066821,0.114248355,0.55903,0.501485503,0.767374048,FALSE,SG113,Ostrea edulis,20,44377.31042,Sample,Sample,0.562902536,22,NA,0.555224544,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,40.54969396,5.915041495,20,11.91217391,1162.176458,67.17645837,45.03769234,4,April,34,101.1764584,4
44377.33472,PWP_OED_016,480,NdW,30,13091.973,0.07950133,17.69111395,0.02040451,-0.213209874,0.127362886,0.58745,0.610982586,0.900558172,FALSE,SG113,Ostrea edulis,16,44377.33472,Sample,Sample,0.612800979,9,NA,0.603857291,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,23.19562099,2.644772997,16,9.404347826,824.4550958,94.45509579,NA,5,May,34,128.4550958,5
44377.38611,PWP_OED_020,480,NdW,32,14241.583,0.058804351,17.62221649,0.017420809,-0.130862566,0.109839859,0.65935,0.585925558,0.782765193,FALSE,SG113,Ostrea edulis,20,44377.38611,Sample,Sample,0.671253741,20,NA,0.660677668,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,6.16133274,-1.093663622,20,11.91217391,1162.176458,67.17645837,45.03769234,4,April,34,101.1764584,4
44377.45903,PWP_OED_022,480,NdW,35,16766.932,0.047445833,17.56144502,0.016754364,-0.151548398,0.101815237,0.64503,0.518807853,0.825128633,FALSE,SG113,Ostrea edulis,22,44377.45903,Sample,Sample,0.650652128,46,NA,0.640264856,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,11.93777341,0.146611217,22,13.16608696,1380.549171,285.5491715,NA,11,November,34,319.5491715,11
44377.48611,PWP_OED_019,480,NdW,36,21412.039,0.023484141,17.9921559,0.015038584,-0.131381265,0.083758118,0.66564,0.856229548,0.880300782,FALSE,SG113,Ostrea edulis,19,44377.48611,Sample,Sample,0.667908952,13,NA,0.657064834,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,7.158144698,-0.594422239,19,11.28521739,1151.649897,56.64989657,72.53257619,3,March,34,90.64989657,3
44377.53542,PWP_OED_017,480,NdW,38,19841.849,0.037622231,17.49645052,0.018247731,-0.17280694,0.106866764,0.62698,0.498150118,0.812504006,FALSE,SG113,Ostrea edulis,17,44377.53542,Sample,Sample,0.617644376,28,NA,0.608130928,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,21.80468677,2.244114213,17,10.03130435,856.1969166,126.1969166,NA,6,June,34,160.1969166,6
44377.55972,PWP_OED_023,480,NdW,39,14738.286,0.070520793,17.81964214,0.024203573,-0.188404518,0.146689866,0.5999,0.879068213,0.756161319,FALSE,SG113,Ostrea edulis,23,44377.55972,Sample,Sample,0.608348487,21,NA,0.59897936,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,24.8075388,3.24356062,23,13.79304348,1489.735527,29.73552719,119.7948354,3,March,34,63.73552719,3
44377.60972,PWP_OED_021,480,NdW,41,18395.386,0.058606358,17.77405218,0.018745822,-0.167350681,0.113213312,0.61275,0.782116698,0.798228071,FALSE,SG113,Ostrea edulis,21,44377.60972,Sample,Sample,0.624454685,30,NA,0.614733649,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,19.69369537,2.086912251,21,12.53913043,1271.362814,176.3628141,NA,7,July,34,210.3628141,7
44385.54792,PWP_OED_001,485,NdW,5,19809.836,0.05259056,19.56591391,0.021043508,-0.115683038,0.12595963,0.63654,1.066996737,2.327612453,FALSE,SG113,Ostrea edulis,1,44385.54792,Sample,Sample,0.670006566,26,NA,0.663189103,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,5.474638856,-0.772382649,1,0,63.88850866,63.88850866,NA,4,April,34,97.88850866,4
44385.57222,PWP_OED_003,485,NdW,6,9411.784,0.095456567,18.50174655,0.024784949,-0.206174597,0.142657619,0.54311,0.105043638,2.39605699,FALSE,SG113,Ostrea edulis,3,44385.57222,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,3,1.253913043,207.8617114,207.8617114,26.25475136,8,August,34,241.8617114,8
44385.61944,PWP_OED_004,485,NdW,8,13323.536,0.091062866,18.37972988,0.020272067,-0.16033225,0.120909857,0.64713,0.242819399,2.078697039,FALSE,SG113,Ostrea edulis,4,44385.61944,Sample,Sample,0.678596929,6,NA,0.671118267,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,3.339379403,-2.093868802,4,1.880869565,242.533363,242.533363,31.62291423,10,October,34,276.533363,10
44385.91875,PWP_OED_002,485,NdW,14,11999.053,0.20039239,19.47735383,0.019811423,-0.222214431,0.118135353,0.66042,0.829259019,2.654511903,FALSE,SG113,Ostrea edulis,2,44385.91875,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,2,0.626956522,161.4987489,161.4987489,30.38365861,7,July,34,195.4987489,7
44385.94097,PWP_OED_003,485,NdW,15,8523.392,0.239206856,18.36602896,0.019139268,-0.206037714,0.111523849,0.67716,0.02027082,2.360302785,FALSE,SG113,Ostrea edulis,3,44385.94097,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,3,1.253913043,207.8617114,207.8617114,26.25475136,8,August,34,241.8617114,8
44385.99097,PWP_OED_--4,485,NdW,17,12495.977,0.185748466,19.62537581,0.024528461,-0.198060405,0.157352342,0.68537,1.28099892,2.358437797,FALSE,SG113,Ostrea edulis,4,44385.99097,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,4,1.880869565,242.533363,242.533363,31.62291423,10,October,34,276.533363,10
44386.06319,PWP_OED_002,485,NdW,20,14143.977,0.167955959,19.31529703,0.019236638,-0.195654738,0.118333934,0.68776,0.714567475,2.636483896,FALSE,SG113,Ostrea edulis,2,44386.06319,Sample,Sample,0.603644037,15,NA,0.597918361,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,25.16164324,3.150724435,2,0.626956522,161.4987489,161.4987489,30.38365861,7,July,34,195.4987489,7
44386.22153,PWP_OED_001,485,NdW,27,14088.252,0.184441242,19.74186759,0.024375343,-0.112049389,0.139357855,0.61229,1.254476221,2.351020099,FALSE,SG113,Ostrea edulis,1,44386.22153,Sample,Sample,0.689403421,13,NA,0.681660291,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,0.575064234,-1.742196809,1,0,63.88850866,63.88850866,NA,4,April,34,97.88850866,4
44398.4375,PWP_OED_004,489,NdW,26,12152.444,0.127793818,18.66097016,0.026881559,-0.140908885,0.167490182,0.54132,0.287189496,2.16251997,FALSE,SG113,Ostrea edulis,4,44398.4375,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,4,1.880869565,242.533363,242.533363,31.62291423,10,October,34,276.533363,10
44404.88542,PWP-OED_002,492,NdW,6,14508.431,0.214493633,19.6407364,0.021868919,-0.197832247,0.131421138,0.63119,0.836064728,2.705718721,FALSE,SG113,Ostrea edulis,2,44404.88542,Sample,Sample,0.613989413,11,NA,0.607951535,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,21.86268005,2.594666106,2,0.626956522,161.4987489,161.4987489,30.38365861,7,July,34,195.4987489,7
44404.95972,PWP-OED_008,492,NdW,9,14184.322,0.164726069,17.21521493,0.019427528,-0.178811176,0.116146649,0.61951,-0.115362856,1.19754375,FALSE,SG113,Ostrea edulis,8,44404.95972,Sample,Sample,0.630367014,7,NA,0.623926841,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,16.82857263,0.579397835,8,4.388695652,599.9821194,234.9821194,24.84961637,9,September,34,268.9821194,9
44405.01181,PWP-OED_001,492,NdW,11,13536.175,0.245524531,19.80282351,0.020878325,-0.108283286,0.121437272,0.69145,1.196101566,2.362904036,FALSE,SG113,Ostrea edulis,1,44405.01181,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,1,0,63.88850866,63.88850866,NA,4,April,34,97.88850866,4
44405.0875,PWP-OED_010,492,NdW,14,24430.83,0.115216661,18.06732206,0.019383646,-0.166758734,0.114934156,0.68259,0.554522514,1.356215069,FALSE,SG113,Ostrea edulis,10,44405.0875,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,NA,NA,10,5.642608696,622.1345694,257.1345694,23.29726256,10,October,34,291.1345694,10
44405.11389,PWP-OED_005,492,NdW,15,22821.238,0.135221729,18.71072747,0.015805273,-0.125838387,0.088319214,0.72447,0.845084574,1.668776775,FALSE,SG113,Ostrea edulis,5,44405.11389,Sample,Sample,0.680927347,7,NA,0.673375164,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,2.740535362,-1.634334154,5,2.507826087,257.2960534,257.2960534,NA,10,October,34,291.2960534,10
44405.16597,PWP-OED_001,492,NdW,17,20248.376,0.249198702,19.89885712,0.017974968,-0.12270283,0.102990543,0.72768,1.296869786,2.397089601,FALSE,SG113,Ostrea edulis,1,44405.16597,Sample,Sample,0.6743433,39,NA,0.667037224,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,4.432215456,-0.785783085,1,0,63.88850866,63.88850866,NA,4,April,34,97.88850866,4
44405.19097,PWP-OED_010,492,NdW,18,15403.971,0.201435904,18.04287027,0.020587191,-0.200377824,0.122966075,0.6481,0.572613939,1.349288782,FALSE,SG113,Ostrea edulis,10,44405.19097,Sample,Sample,0.610113799,20,NA,0.603873888,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,23.1901812,2.605206621,10,5.642608696,622.1345694,257.1345694,23.29726256,10,October,34,291.1345694,10
44405.24028,PWP-OED_007,492,NdW,20,16298.999,0.042522144,17.63293206,0.014826089,-0.247982881,0.088108953,0.59707,0.112735519,1.428129176,FALSE,SG113,Ostrea edulis,7,44405.24028,Sample,Sample,0.567051831,34,NA,0.561217504,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,38.24529794,5.096598711,7,3.76173913,569.3620016,204.3620016,28.90481599,8,August,34,238.3620016,8
44405.34028,PWP-OED_011,492,NdW,24,16351.05,0.153547524,18.21509579,0.023003663,-0.201689406,0.130790558,0.63553,0.806857341,1.255700276,FALSE,SG113,Ostrea edulis,11,44405.34028,Sample,Sample,0.612552856,34,NA,0.605840326,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,22.54776373,2.707376582,11,6.269565217,620.9024977,255.9024977,20.5084876,10,October,34,289.9024977,10
44405.39375,PWP-OED_001,492,NdW,26,17215.822,0.156759571,19.70487539,0.017672315,-0.144240072,0.104733331,0.64891,1.201198062,2.347046229,FALSE,SG113,Ostrea edulis,1,44405.39375,Sample,Sample,0.667492369,47,NA,0.659837957,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,6.392067462,-0.426166971,1,0,63.88850866,63.88850866,NA,4,April,34,97.88850866,4
44405.41806,PWP-OED_008,492,NdW,27,15987.158,0.174733825,17.4863751,0.019474068,-0.176566477,0.120429087,0.61591,0.03448962,1.35301361,FALSE,SG113,Ostrea edulis,8,44405.41806,Sample,Sample,0.639168533,29,NA,0.632241674,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,14.30834296,0.183981862,8,4.388695652,599.9821194,234.9821194,24.84961637,9,September,34,268.9821194,9
44405.46875,PWP-OED_005,492,NdW,29,17968.361,0.180808493,18.94624059,0.018204961,-0.129933211,0.108283461,0.6245,0.958313023,1.786928577,FALSE,SG113,Ostrea edulis,5,44405.46875,Sample,Sample,0.676048754,57,NA,0.66833359,NA,PLUS,0.036363811,0.174757385,0.088195272,calcite,4.083666662,-1.205202895,5,2.507826087,257.2960534,257.2960534,NA,10,October,34,291.2960534,10
